combo_class,best_combo,count,workload_file
36,FCFS|FCFS|SJF|SJF,16,mixed_1000_processes.txt
37,FCFS|FCFS|SJF|FCFS,27,mixed_1000_processes.txt
38,FCFS|FCFS|SJF|HRRN,1,mixed_1000_processes.txt
39,FCFS|FCFS|FCFS|SJF,23,mixed_1000_processes.txt
40,FCFS|FCFS|FCFS|FCFS,31,mixed_1000_processes.txt
41,FCFS|FCFS|FCFS|HRRN,0,mixed_1000_processes.txt
42,FCFS|FCFS|HRRN|SJF,0,mixed_1000_processes.txt
43,FCFS|FCFS|HRRN|FCFS,0,mixed_1000_processes.txt
44,FCFS|FCFS|HRRN|HRRN,0,mixed_1000_processes.txt
45,FCFS|HRRN|SJF|SJF,0,mixed_1000_processes.txt
46,FCFS|HRRN|SJF|FCFS,0,mixed_1000_processes.txt
47,FCFS|HRRN|SJF|HRRN,0,mixed_1000_processes.txt
48,FCFS|HRRN|FCFS|SJF,0,mixed_1000_processes.txt
49,FCFS|HRRN|FCFS|FCFS,0,mixed_1000_processes.txt
50,FCFS|HRRN|FCFS|HRRN,0,mixed_1000_processes.txt
51,FCFS|HRRN|HRRN|SJF,0,mixed_1000_processes.txt
52,FCFS|HRRN|HRRN|FCFS,0,mixed_1000_processes.txt
53,FCFS|HRRN|HRRN|HRRN,0,mixed_1000_processes.txt
54,HRRN|SJF|SJF|SJF,0,mixed_1000_processes.txt
55,HRRN|SJF|SJF|FCFS,0,mixed_1000_processes.txt
56,HRRN|SJF|SJF|HRRN,0,mixed_1000_processes.txt
57,HRRN|SJF|FCFS|SJF,0,mixed_1000_processes.txt
58,HRRN|SJF|FCFS|FCFS,0,mixed_1000_processes.txt
59,HRRN|SJF|FCFS|HRRN,0,mixed_1000_processes.txt
60,HRRN|SJF|HRRN|SJF,0,mixed_1000_processes.txt
61,HRRN|SJF|HRRN|FCFS,0,mixed_1000_processes.txt
62,HRRN|SJF|HRRN|HRRN,0,mixed_1000_processes.txt
63,HRRN|FCFS|SJF|SJF,0,mixed_1000_processes.txt
64,HRRN|FCFS|SJF|FCFS,0,mixed_1000_processes.txt
65,HRRN|FCFS|SJF|HRRN,0,mixed_1000_processes.txt
66,HRRN|FCFS|FCFS|SJF,0,mixed_1000_processes.txt
67,HRRN|FCFS|FCFS|FCFS,0,mixed_1000_processes.txt
68,HRRN|FCFS|FCFS|HRRN,0,mixed_1000_processes.txt
69,HRRN|FCFS|HRRN|SJF,0,mixed_1000_processes.txt
70,HRRN|FCFS|HRRN|FCFS,0,mixed_1000_processes.txt
71,HRRN|FCFS|HRRN|HRRN,0,mixed_1000_processes.txt
72,HRRN|HRRN|SJF|SJF,0,mixed_1000_processes.txt
73,HRRN|HRRN|SJF|FCFS,0,mixed_1000_processes.txt
74,HRRN|HRRN|SJF|HRRN,0,mixed_1000_processes.txt
75,HRRN|HRRN|FCFS|SJF,0,mixed_1000_processes.txt
76,HRRN|HRRN|FCFS|FCFS,0,mixed_1000_processes.txt
77,HRRN|HRRN|FCFS|HRRN,0,mixed_1000_processes.txt
78,HRRN|HRRN|HRRN|SJF,0,mixed_1000_processes.txt
79,HRRN|HRRN|HRRN|FCFS,0,mixed_1000_processes.txt
80,HRRN|HRRN|HRRN|HRRN,0,mixed_1000_processes.txt
